Date,124-Trimethylbenzene,224-Trimethylpentane,234-Trimethylpentane,23-Dimethylbutane,23-Dimethylpentane,2-Methylheptane,3-Methylhexane,3-Methylpentane,Acetylene,Benzene,Cis-2-Butene,Cis-2-Pentene,Ethane,Ethylbenzene,Ethylene,Isobutane,Isopentane,Isoprene,Isopropylbenzene,M_P Xylene,M-Diethylbenzene,M-Ethyltoluene,N-Butane,N-Decane,N-Heptane,N-Hexane,N-Nonane,N-Octane,N-Pentane,N-Propylbenzene,N-Undecane,O-Ethyltoluene,O-Xylene,Propane,Propylene,Styrene,Toluene,Trans-2-Butene,Trans-2-Pentene,Unidentified,TNMOC
6/26/2005 6:00,0.103500065,0.274500172,0.085500054,0.084000053,0.054000034,0.034500022,0.085500054,0.313500196,0.243000152,0.433500271,0.008333339,0.028500018,1.446000905,0.097500061,0.607500380,0.592500371,1.021500639,0.630000394,0.008333339,0.265500166,0.008333339,0.106500067,1.068000669,0.075000047,0.090000056,0.376500236,0.049500031,0.054000034,0.547500343,0.024000015,0.027000017,0.049500031,0.094500059,1.170000732,0.217500136,0.045000028,0.643500403,0.008333339,0.031500020,27.433301890,514.746600000
6/27/2005 3:00,0.008333339,0.720000451,0.265500166,0.157500099,0.118500074,0.070500044,0.211500132,0.750000470,0.534000334,0.522000327,0.031500020,0.076500048,2.023501267,0.219000137,2.835001775,0.999000625,1.983001241,0.100500063,0.008333339,0.807000505,0.008333339,0.267000167,0.987000618,0.156000098,0.250500157,3.840002404,0.093000058,0.180000113,1.020000639,0.084000053,0.008333339,0.099000062,0.339000212,1.663501041,0.478500300,0.057000036,1.500000939,0.008333339,0.139500087,83.923600790,1300.249200000
6/27/2005 6:00,0.008333339,0.595500373,0.193500121,0.583500365,0.129000081,0.117000073,0.243000152,0.786000492,0.546000342,0.619500388,0.034500022,0.144000090,2.451001534,0.166500104,1.048500656,0.991500621,4.332002712,0.658500412,0.008333339,0.613500384,0.008333339,0.151500095,2.029501270,0.048000030,0.241500151,2.437501526,0.063000039,0.096000060,1.728001082,0.042000026,0.075000047,0.066000041,0.214500134,2.151001347,0.567000355,0.008333339,1.303500816,0.064500040,0.256500161,68.425146180,1235.161600000
6/28/2005 3:00,0.321000201,0.550500345,0.192000120,0.061500038,0.097500061,0.165000103,0.114000071,0.741000464,0.372000233,0.417000261,0.024000015,0.078000049,1.318500825,0.216000135,0.777000486,0.547500343,1.536000962,0.195000122,0.008333339,0.870000545,0.008333339,0.438000274,0.897000562,0.178500112,0.240000150,3.516002201,0.246000154,0.349500219,0.874500547,0.049500031,0.124500078,0.079500050,0.243000152,1.188000744,0.426000267,0.195000122,1.644001029,0.022500014,0.154500097,97.458409390,1298.627600000
6/28/2005 6:00,0.114000071,0.256500161,0.085500054,0.324000203,0.036000023,0.008333339,0.052500033,0.273000171,0.193500121,0.235500147,0.008333339,0.033000021,0.646500405,0.112500070,0.490500307,0.235500147,0.639000400,0.615000385,0.008333339,0.327000205,0.008333339,0.142500089,0.606000379,0.052500033,0.084000053,0.231000145,0.040500025,0.043500027,0.397500249,0.008333339,0.043500027,0.057000036,0.124500078,0.589500369,0.178500112,0.067500042,0.640500401,0.008333339,0.048000030,47.447283260,593.458400000
6/29/2005 3:00,0.666000417,1.458000913,0.501000314,0.237000148,0.229500144,0.145500091,0.121500076,0.909000569,0.897000562,1.059000663,0.043500027,0.180000113,2.782501742,0.463500290,1.915501199,1.407000881,3.699002316,0.195000122,0.105000066,1.467000918,0.063000039,0.604500378,2.131501334,0.148500093,0.349500219,1.257000787,0.142500089,0.165000103,1.960501227,0.112500070,0.124500078,0.174000109,0.559500350,2.587501620,0.649500407,0.453000284,3.126001957,0.031500020,0.354000222,44.583430150,1249.348000000
6/29/2005 6:00,0.274500172,0.690000432,0.223500140,0.249000156,0.100500063,0.067500042,0.066000041,0.829500519,0.529500331,0.816000511,0.008333339,0.058500037,2.190001371,0.219000137,0.571500358,1.143000716,1.708501070,0.906000567,0.037500023,0.624000391,0.040500025,0.226500142,1.386000868,0.129000081,0.157500099,0.786000492,0.073500046,0.072000045,0.940500589,0.046500029,0.064500040,0.103500065,0.235500147,2.079001301,0.574500360,0.084000053,1.336500837,0.022500014,0.105000066,9.181423751,600.591720000
6/30/2005 3:00,0.008333339,0.294000184,0.111000069,0.232500146,0.088500055,0.049500031,0.171000107,0.540000338,0.438000274,0.369000231,0.008333339,0.042000026,2.544001593,0.129000081,0.768000481,0.825000516,2.301001440,0.084000053,0.037500023,0.472500296,0.008333339,0.127500080,1.156500724,0.067500042,0.157500099,0.726000454,0.061500038,0.075000047,0.807000505,0.034500022,0.052500033,0.042000026,0.148500093,1.945501218,0.270000169,0.069000043,0.825000516,0.008333339,0.076500048,5.736761318,476.334360000
7/1/2005 3:00,0.073500046,0.105000066,0.046500029,0.084000053,0.034500022,0.027000017,0.075000047,0.246000154,0.163500102,0.201000126,0.008333339,0.016500010,1.632001022,0.049500031,0.295500185,0.655500410,0.712500446,0.205500129,0.008333339,0.178500112,0.016500010,0.079500050,0.808500506,0.046500029,0.081000051,1.302000815,0.042000026,0.034500022,0.402000252,0.022500014,0.054000034,0.027000017,0.066000041,1.525500955,0.157500099,0.034500022,0.333000208,0.008333339,0.028500018,4.205571916,296.704740000
7/1/2005 6:00,0.076500048,0.154500097,0.040500025,0.069000043,0.040500025,0.037500023,0.091500057,0.258000162,0.079500050,0.246000154,0.008333339,0.018000011,1.456500912,0.033000021,0.321000201,0.574500360,0.663000415,0.424500266,0.008333339,0.114000071,0.008333339,0.048000030,0.735000460,0.060000038,0.081000051,1.110000695,0.055500035,0.057000036,0.360000225,0.008333339,0.076500048,0.033000021,0.043500027,1.449000907,0.154500097,0.040500025,0.259500162,0.008333339,0.019500012,11.530100630,339.820960000
