Date,Cd,Cu,Fe,Mn,Ni,Pb,Se,Zn,SO4,NO3,OC,EC,Mass
6/22/2001 0:00,0.00254,0.00569,0.0458,0.00341,0.00E+00,0.00737,0.00124,0.125,1.76,1.31,3.25,0.584,21.3
6/22/2001 1:00,0.00248,0.00905,0.183,0.0104,0.0027,0.0117,0.00079,0.143,1.96,1.31,3.25,0.584,28.6
6/22/2001 2:00,0.00164,0.00812,0.0702,0.00698,0.00171,0.016,0.00074,0.094,2.34,1.31,3.25,0.584,21.3
6/22/2001 3:00,0.00238,0.00937,0.326,0.0264,0.00106,0.0485,0.00099,0.152,2.88,1.31,3.25,0.584,23.4
6/22/2001 4:00,0.00107,0.00878,0.0642,0.0181,0.00109,0.0414,0.00179,0.0928,2.88,1.31,3.25,0.584,21.7
6/22/2001 5:00,0.00042,0.0026,0.0232,0.00326,0.00034,0.0151,0.00079,0.036,2.88,1.31,3.25,0.584,12.3
6/22/2001 6:00,0.00038,0.00265,0.0273,0.00183,0.00028,0.00943,0.00059,0.0187,2.88,1.31,3.25,0.584,11.2
6/22/2001 7:00,0.00023,0.00175,0.0193,0.00126,0.00062,0.00636,6.00E-05,0.011,3.65,1.31,3.25,0.584,10.2
6/22/2001 8:00,0.00041,0.00181,0.0233,0.00107,0.00031,0.00553,0.00023,0.0151,3.12,1.31,3.25,0.584,12.3
6/22/2001 11:00,0.00018,0.0025,0.0194,0.00097,0.00021,0.00523,0.00042,0.0138,4.3,1.31,3.25,0.584,12.8
6/22/2001 12:00,0.00042,0.00143,0.0221,0.00112,0.00024,0.00739,0.00035,0.0092,5.29,1.31,3.25,0.584,16.1
6/22/2001 13:00,0.00032,0.00139,0.0214,0.00103,0.00029,0.00831,2.00E-05,0.0141,5.8,1.31,3.25,0.584,15.3
6/22/2001 14:00,0.00012,0.000535,0.0235,0.00098,0.00E+00,0.00468,0.00036,0.0127,5.6,1.31,3.25,0.584,14.3
6/22/2001 15:00,0.00026,0.00125,0.0267,0.0013,0.00033,0.00307,0.00023,0.0166,5.16,1.31,3.25,0.584,14.4
6/22/2001 16:00,0.00033,0.00131,0.0106,0.00112,0.00088,0.00228,5.00E-05,0.0171,3.98,1.31,2.63,0.25,14.3
6/22/2001 17:00,0.00046,0.00116,0.0228,0.00189,0.00054,0.00239,0.00035,0.0096,3.46,1.31,5.36,0.78,17.6
6/22/2001 18:00,0.0005,0.00177,0.0212,0.00208,0.00052,0.00228,0.0005,0.0155,3.85,1.31,6.12,0.25,20.8
6/22/2001 19:00,0.00039,0.00245,0.0361,0.00187,0.00023,0.00622,0.00105,0.0145,4.88,1.31,7.29,0.92,23.7
6/22/2001 20:00,0.00046,0.00813,0.0314,0.00269,0.00024,0.0027,0.00073,0.0314,5.4,1.31,6.42,0.74,22.7
6/22/2001 21:00,0.00033,0.00221,0.0285,0.00175,0.00045,0.00182,0.00072,0.0154,4.9,1.31,5.91,0.88,21.9
6/22/2001 22:00,0.00053,0.00136,0.0256,0.0015,0.00096,0.00132,0.0009,0.0277,4.16,1.31,10.2,0.25,33.1
6/22/2001 23:00,0.00066,0.00321,0.0232,0.00243,0.00115,0.00111,0.00084,0.0157,3.64,1.31,27.8,0.87,65.8
6/23/2001 0:00,2.00E-05,0.00368,0.0228,0.00119,0.00036,0.00096,0.00025,0.0103,3.47,1.31,44.8,0.77,94.6
6/23/2001 1:00,0.00051,0.00321,0.0115,0.00086,0.00E+00,0.00162,0.0005,0.0122,3.46,1.31,41.4,0.85,77.4
6/23/2001 2:00,0.00014,0.00247,0.0134,0.00097,0.00021,0.00203,0.00071,0.0125,3.42,1.31,42,1.1,81.4
6/23/2001 3:00,0.00126,0.00378,0.0118,0.00184,0.00095,0.00813,0.00088,0.0229,3.48,1.31,71.2,1.33,107
6/23/2001 4:00,0.00139,0.000535,0.0159,0.00135,0.00293,0.022,0.00069,0.024,3.22,1.31,6.46,0.8,22.8
6/23/2001 5:00,0.00083,0.000535,0.0229,0.00131,0.00132,0.0363,0.00072,0.0192,2.99,1.31,4.01,0.55,16.9
6/23/2001 6:00,0.00053,0.00141,0.0184,0.00111,0.00074,0.0432,0.00093,0.0199,4.79,1.31,3.68,0.25,23
6/23/2001 7:00,0.00037,0.00155,0.0182,0.00103,0.00043,0.0301,0.00096,0.0184,6.24,1.31,2.93,0.25,19.5
6/23/2001 8:00,0.00068,0.00215,0.0226,0.00122,0.00085,0.0259,0.00093,0.0174,6.85,1.31,3.23,0.25,20.4
6/23/2001 9:00,0.00035,0.00186,0.0211,0.00108,0.0004,0.0165,0.00106,0.0174,6.82,1.31,3.97,0.25,18.8
6/23/2001 10:00,0.00058,0.00178,0.0254,0.00112,0.00034,0.012,0.00097,0.0249,7.39,1.31,4.55,0.25,17.8
6/23/2001 11:00,0.0005,0.0267,0.0281,0.00125,0.00E+00,0.00923,0.00092,0.0163,7.32,1.31,4.09,0.25,17.7
6/23/2001 12:00,0.00036,0.00214,0.0326,0.00139,0.00088,0.00889,0.0011,0.0166,7.2,1.31,4.24,0.25,18.5
6/23/2001 13:00,0.00042,0.00171,0.0217,0.0011,0.00049,0.00718,0.00106,0.0127,7.53,1.31,3.28,0.25,21.1
6/23/2001 14:00,0.00026,0.0015,0.0266,0.00133,0.00023,0.00554,0.00086,0.00798,8.03,1.31,3.25,0.584,23
6/23/2001 15:00,0.00028,0.00196,0.0336,0.00226,0.00076,0.00626,0.00118,0.0186,8.99,1.31,5.21,0.25,26.2
6/23/2001 16:00,0.00078,0.00246,0.0399,0.00371,0.000483,0.00709,0.000545,0.0255,10.2,1.31,3.25,0.584,34.2
6/23/2001 17:00,0.00069,0.00483,0.0462,0.00347,0.000483,0.00709,0.000545,0.0212,9.29,1.31,6.25,0.25,28
6/23/2001 18:00,0.00059,0.00218,0.0299,0.00181,0.000483,0.00709,0.000545,0.0184,7.68,1.31,3.25,0.584,28.7
6/23/2001 19:00,7.00E-05,0.00294,0.0237,0.00366,0.00314,0.00281,0.0018,0.0132,12.8,1.31,8.15,1.23,36
6/23/2001 20:00,0.0001,0.00283,0.0116,0.00261,0.0031,0.00361,0.00135,0.00899,10.2,1.31,6.36,1.1,29.4
6/23/2001 21:00,7.00E-05,0.00231,0.0204,0.00322,0.00089,0.00473,0.00119,0.0121,9.33,1.31,6.98,0.94,33.2
6/23/2001 22:00,0.00011,0.00183,0.00998,0.00256,0.00E+00,0.00491,0.00164,0.00771,9.6,1.31,7.52,0.74,36
6/23/2001 23:00,7.00E-05,0.00178,0.0283,0.00275,0.00E+00,0.00578,0.00199,0.00833,8.93,1.31,6.41,0.62,35.4
6/24/2001 0:00,0.0003,0.00181,0.0483,0.00249,0.00E+00,0.00586,0.00227,0.0137,8.49,0.0924,6.56,0.89,37.4
6/24/2001 1:00,0.00224,0.00171,0.0449,0.00255,0.00E+00,0.00537,0.0022,0.0989,8.28,0.696,6.51,0.59,41.4
6/24/2001 2:00,0.00292,0.00169,0.0457,0.00336,0.00E+00,0.00677,0.0019,0.107,8.03,0.874,9.16,0.78,45.4
6/24/2001 3:00,0.0013,0.00248,0.0468,0.00487,0.0034,0.0063,0.0016,0.0438,2.88,1.31,11.3,1.29,44.1
6/24/2001 4:00,0.00078,0.00342,0.0639,0.00508,0.00676,0.0106,0.00106,0.0271,2.88,1.31,11,2.42,41.8
6/24/2001 5:00,0.0005,0.00346,0.0558,0.0035,0.00172,0.0179,0.00158,0.0204,2.88,1.31,7.6,2.07,39.5
6/24/2001 6:00,0.00059,0.00862,0.105,0.0137,0.00173,0.0293,0.00171,0.0243,2.88,1.31,8.76,1.68,42
6/24/2001 7:00,0.00047,0.00935,0.0859,0.0192,0.00202,0.0286,0.00188,0.0248,2.88,1.31,6.64,1.01,33.4
6/24/2001 8:00,0.00027,0.00456,0.0493,0.00653,0.00039,0.0232,0.0018,0.0124,2.88,1.31,5.13,0.65,23.6
6/24/2001 9:00,5.00E-05,0.00329,0.0308,0.00334,0.00019,0.0145,0.00184,0.00896,9.77,0.331,4.68,0.56,25
6/24/2001 10:00,0.00017,0.00382,0.0345,0.00338,9.00E-05,0.0146,0.00216,0.0101,10.7,0.0619,4.12,0.25,26.7
6/24/2001 11:00,0.00026,0.00326,0.0437,0.00309,0.00074,0.0115,0.00194,0.0138,12.9,1.31,4.11,0.25,24.9
6/24/2001 13:00,0.00015,0.084,0.0292,0.0023,9.00E-05,0.00816,0.00182,0.0329,15.1,1.31,4.26,0.61,30.5
6/24/2001 14:00,0.00015,0.00273,0.0271,0.00249,9.00E-05,0.00597,0.00188,0.00817,14,1.31,3.99,0.64,28.5
6/24/2001 15:00,2.00E-05,0.00212,0.0485,0.00229,9.00E-05,0.00505,0.00139,0.00358,2.88,1.31,3.64,0.25,24.9
6/24/2001 16:00,0.00013,0.00231,0.0304,0.0019,0.00019,0.00562,0.00144,0.00767,12.7,1.31,3.35,0.25,25.8
6/24/2001 17:00,2.00E-05,0.00209,0.0231,0.00215,9.00E-05,0.00429,0.0014,0.00779,11.5,1.31,3.25,0.25,24.7
6/24/2001 18:00,2.00E-05,0.00254,0.026,0.00233,9.00E-05,0.00477,0.00141,0.0131,11.9,1.31,3.65,0.25,26.5
6/24/2001 19:00,2.00E-05,0.00318,0.042,0.00348,9.00E-05,0.00384,0.00194,0.0189,13.2,1.31,5.03,0.61,30.3
6/24/2001 20:00,0.00016,0.00287,0.034,0.0032,9.00E-05,0.00312,0.00202,0.00961,13.1,1.31,5.6,0.51,32.4
6/24/2001 21:00,2.00E-05,0.00288,0.0293,0.00291,0.00125,0.00224,0.00162,0.0082,13.5,1.31,5.84,0.25,34.1
6/25/2001 0:00,6.00E-05,0.00154,0.0276,0.00254,0.00028,0.00236,0.00156,0.00358,12.2,0.0299,6.69,0.82,38.1
6/25/2001 20:00,2.00E-05,0.00273,0.0337,0.00417,9.00E-05,0.00198,0.00147,0.0112,13.3,1.31,6.18,0.75,34.5
